ticker,report_date,report_time,reported_eps,estimated_eps,surprise_pct,sign_flip,pre_close,post_close,actual_move,implied_move,move_vs_implied,net_premium,iv_rank,fwd_5d,fwd_10d,fwd_21d,bucket
AMZN,2026-02-05,postmarket,1.95,1.978,-1.42,False,222.69,210.32,-0.0555,0.0739,0.75,12471163.0,21.7793,-0.0548,-0.024,0.0191,orderly
BMY,2026-02-05,premarket,1.26,1.153,9.28,False,57.62,59.52,0.033,0.0374,0.88,903378.0,21.1912,0.0057,0.0192,0.0186,up
COP,2026-02-05,premarket,1.02,1.079,-5.47,False,107.59,104.98,-0.0243,0.0251,0.97,377984.0,19.8904,0.0557,0.0529,0.1148,orderly
FTNT,2026-02-05,postmarket,0.71,0.737,-3.66,False,78.93,82.76,0.0485,0.0919,0.53,301413.0,20.7163,0.0338,-0.0865,0.0174,up
MCHP,2026-02-05,postmarket,0.33,0.426,-22.54,False,78.04,76.01,-0.026,0.0517,0.5,960423.0,19.0779,0.0335,0.0078,-0.1405,miss
BDX,2026-02-09,premarket,2.91,2.816,3.34,False,210.02,207.39,-0.0125,0.0602,0.21,110368.0,40.3847,-0.1447,-0.1201,-0.2132,orderly
ON,2026-02-09,postmarket,0.64,0.619,3.39,False,65.1,67.38,0.035,0.0795,0.44,707555.0,18.1319,0.0487,0.0341,-0.1438,up
CVS,2026-02-10,premarket,1.09,0.991,9.99,False,75.77,75.7,-0.0009,0.0527,0.02,758356.0,16.7831,0.0271,0.0065,0.0049,orderly
DDOG,2026-02-10,premarket,0.15,0.55,-72.73,False,114.01,129.67,0.1374,0.1206,1.14,6120851.0,45.268,-0.0608,-0.1491,-0.0194,up
F,2026-02-10,postmarket,0.13,0.167,-22.16,False,13.57,13.85,0.0206,0.0492,0.42,84690.0,10.936,-0.0051,0.0404,-0.1574,up
HOOD,2026-02-10,postmarket,0.66,0.63,4.76,False,85.6,77.97,-0.0891,0.0878,1.02,-5549273.0,25.3898,-0.0298,0.019,-0.0587,overreaction
KO,2026-02-10,premarket,0.58,0.565,2.65,False,77.97,76.81,-0.0149,0.0249,0.6,-188539.0,25.7876,0.0349,0.0477,0.0104,orderly
APP,2026-02-11,postmarket,3.24,2.89,12.11,False,456.81,366.91,-0.1968,0.1246,1.58,-49748353.0,30.5986,0.1411,0.1849,0.2355,overreaction
CSCO,2026-02-11,postmarket,0.88,1.02,-13.73,False,85.54,75.0,-0.1232,0.051,2.41,-12260771.0,50.1771,0.056,0.0595,0.052,overreaction
MCD,2026-02-11,premarket,3.12,3.047,2.4,False,325.97,323.21,-0.0085,0.0259,0.33,621798.0,26.747,0.0121,0.035,0.0101,orderly
ABNB,2026-02-12,postmarket,0.56,0.658,-14.89,False,115.96,121.35,0.0465,0.0673,0.69,-1034519.0,28.895,0.0133,0.0981,0.0874,up
AEP,2026-02-12,premarket,1.19,1.148,3.66,False,122.25,126.43,0.0342,0.0343,1.0,910892.0,30.8296,0.0233,0.0585,0.0611,up
AMAT,2026-02-12,postmarket,2.38,2.193,8.53,False,328.39,354.91,0.0808,0.0671,1.2,1417668.0,55.1058,0.0525,0.0487,-0.0069,up
ANET,2026-02-12,postmarket,0.74,0.754,-1.86,False,135.12,141.59,0.0479,0.0871,0.55,3290246.0,27.7642,-0.1,-0.0868,-0.0602,up
COIN,2026-02-12,postmarket,0.66,0.609,8.37,False,141.09,164.32,0.1646,0.0718,2.29,36068194.0,41.6749,-0.0248,0.1273,0.2794,up
MRNA,2026-02-13,premarket,-2.11,-2.597,18.75,False,40.11,42.23,0.0529,0.0761,0.69,1079547.0,38.6178,0.1909,0.2514,0.2771,up
DVN,2026-02-17,postmarket,0.82,0.813,0.86,False,44.04,44.44,0.0091,0.0318,0.29,-1174872.0,17.007,-0.041,-0.0214,0.0979,up
MDT,2026-02-17,premarket,1.36,1.332,2.1,False,99.49,96.41,-0.031,0.0403,0.77,-1123130.0,25.0896,0.0035,0.0031,-0.0954,orderly
PANW,2026-02-17,postmarket,0.68,0.931,-26.96,False,163.5,152.35,-0.0682,0.0674,1.01,-5983136.0,36.3975,-0.0493,0.0408,0.1141,capitulation
ADI,2026-02-18,premarket,2.46,2.311,6.45,False,337.51,346.37,0.0263,0.0528,0.5,315386.0,23.2846,0.0417,-0.014,-0.1037,up
BKNG,2026-02-18,postmarket,1.95,48.234,-95.96,False,4269.99,4007.45,-0.0615,0.0491,1.25,-12404735.0,44.4153,0.0606,0.1512,0.079,capitulation
CVNA,2026-02-18,postmarket,4.22,1.127,274.45,False,72.31,66.56,-0.0795,0.1247,0.64,4867070.0,30.9169,0.0634,-0.005,-0.1547,orderly
DASH,2026-02-18,postmarket,0.48,0.58,-17.24,False,173.38,176.19,0.0162,0.1071,0.15,-346491.0,40.9868,0.024,0.0414,-0.111,up
EIX,2026-02-18,postmarket,1.87,1.468,27.38,False,69.7,72.66,0.0425,0.0298,1.42,464468.0,28.8473,0.0235,-0.0198,-0.04,up
OXY,2026-02-18,postmarket,0.31,0.191,62.3,False,47.11,51.53,0.0938,0.0325,2.88,3382663.0,25.879,-0.0019,0.0332,0.1781,up
AKAM,2026-02-19,postmarket,1.17,1.752,-33.22,False,109.59,94.17,-0.1407,0.1198,1.17,-92386.0,25.4804,0.0448,0.0607,0.2151,capitulation
CPRT,2026-02-19,postmarket,0.36,0.395,-8.86,False,37.65,36.48,-0.0311,0.0457,0.68,414043.0,29.2761,0.0441,0.0345,-0.0847,orderly
NEM,2026-02-19,postmarket,2.52,2.027,24.32,False,125.4,122.13,-0.0261,0.0438,0.6,-1182781.0,61.9951,0.0644,-0.0478,-0.1964,orderly
CSGP,2026-02-24,postmarket,0.24,0.273,-12.09,False,49.15,44.78,-0.0889,0.112,0.79,348150.0,57.4873,0.063,0.0125,-0.0777,orderly
FSLR,2026-02-24,postmarket,4.84,5.215,-7.19,False,243.21,210.12,-0.1361,0.0733,1.85,-757749.0,28.6722,-0.0612,-0.047,-0.1156,overreaction
HD,2026-02-24,premarket,2.72,2.517,8.07,False,376.99,384.48,0.0199,0.0363,0.55,759070.0,28.4179,-0.0457,-0.0711,-0.1352,up
HPQ,2026-02-24,postmarket,0.81,0.774,4.65,False,18.2,18.21,0.0005,0.0787,0.01,-212270.0,46.3342,0.0533,0.0137,0.061,up
APA,2026-02-25,postmarket,0.91,0.621,46.54,False,27.84,29.1,0.0453,0.0482,0.94,45003.0,34.0743,0.1127,0.155,0.5254,up
CRM,2026-02-25,postmarket,2.85,3.031,-5.97,False,191.75,199.47,0.0403,0.0726,0.55,2990445.0,53.0929,0.0096,-0.001,-0.1011,up
NVDA,2026-02-25,postmarket,1.57,1.518,3.43,False,195.56,184.89,-0.0546,0.0519,1.05,-116452217.0,34.2885,-0.0084,-0.0095,-0.0939,overreaction
DELL,2026-02-26,postmarket,3.61,3.539,2.01,False,121.45,148.08,0.2193,0.0687,3.19,17994551.0,28.5501,-0.0108,0.0239,0.112,up
INTU,2026-02-26,postmarket,2.83,3.664,-22.76,False,394.42,409.03,0.037,0.0586,0.63,-238509.0,61.8257,0.1764,0.0756,0.0489,up
MNST,2026-02-26,postmarket,0.51,0.494,3.24,False,86.66,85.3,-0.0157,0.063,0.25,-966232.0,29.7673,-0.1136,-0.096,-0.1639,orderly
CRWD,2026-03-03,postmarket,0.23,1.102,-79.13,False,97.85,101.92,0.0416,0.0656,0.63,8575503.0,34.3336,0.0843,0.069,-0.021,up
TGT,2026-03-03,premarket,2.44,2.173,12.29,False,113.17,120.8,0.0674,0.0698,0.97,3504762.0,18.9889,-0.0005,-0.0334,-0.0029,up
AVGO,2026-03-04,postmarket,1.76,2.035,-13.51,False,317.53,332.77,0.048,0.0647,0.74,38450735.0,38.8631,0.0096,-0.0389,-0.0551,up
CIEN,2026-03-05,premarket,1.08,1.144,-5.59,False,343.55,299.3,-0.1288,0.1138,1.13,29689768.0,73.2832,0.1254,0.3785,0.4509,overreaction
COST,2026-03-05,postmarket,4.58,4.546,0.75,False,982.57,998.1,0.0158,0.0237,0.67,1349344.0,27.8232,0.0103,-0.0258,0.0151,up
MRVL,2026-03-05,postmarket,0.66,0.789,-16.35,False,75.68,89.57,0.1835,0.0839,2.19,25590763.0,28.6126,-0.0191,-0.0185,0.2212,up
HPE,2026-03-09,postmarket,0.54,0.59,-8.47,False,21.81,21.1,-0.0326,0.081,0.4,-131619.0,41.2126,0.027,0.1327,0.1768,orderly
ORCL,2026-03-10,postmarket,1.43,1.701,-15.93,False,149.4,163.12,0.0918,0.0845,1.09,17759527.0,55.5491,-0.0627,-0.1048,-0.1534,up
ADBE,2026-03-12,postmarket,4.83,5.878,-17.83,False,269.78,249.32,-0.0758,0.0589,1.29,-2607432.0,50.8149,-0.0047,-0.0581,-0.0545,overreaction
LULU,2026-03-17,postmarket,5.01,4.768,5.08,False,159.27,165.39,0.0384,0.0876,0.44,3281260.0,24.9784,-0.0403,-0.0398,0.0114,up
GIS,2026-03-18,premarket,0.64,0.738,-13.28,False,38.74,37.59,-0.0297,0.0413,0.72,-267531.0,82.4906,-0.0378,-0.0101,-0.0556,orderly
MU,2026-03-18,postmarket,12.08,8.804,37.21,False,461.73,444.27,-0.0378,0.0656,0.58,5779218.0,53.7701,-0.1999,-0.1756,0.0093,orderly
ACN,2026-03-19,premarket,2.93,2.862,2.38,False,195.15,203.55,0.043,0.0566,0.76,-18126616.0,57.058,-0.035,-0.0109,-0.0417,up
CCL,2026-03-27,premarket,0.2,0.175,14.29,False,25.28,24.19,-0.0431,0.0593,0.73,-1422491.0,51.9181,0.0736,0.1472,0.0872,orderly
NKE,2026-03-31,postmarket,0.35,0.29,20.69,False,52.82,44.63,-0.1551,0.0698,2.22,-3039536.0,31.127,-0.0141,0.024,-0.0052,overreaction
DAL,2026-04-08,premarket,0.64,0.596,7.38,False,65.62,68.08,0.0375,0.0587,0.64,-16031663.0,27.035,0.0574,0.0048,0.0739,up
GS,2026-04-13,premarket,17.55,16.342,7.39,False,907.8,890.79,-0.0187,0.0391,0.48,8232716.0,32.4593,0.0572,0.0528,0.0619,orderly
C,2026-04-14,premarket,3.06,2.643,15.78,False,126.28,129.58,0.0261,0.0319,0.82,770335.0,36.9891,0.0162,-0.0081,-0.0423,up
JNJ,2026-04-14,premarket,2.7,2.671,1.09,False,237.96,240.1,0.009,0.0299,0.3,-60631.0,57.629,-0.0581,-0.0513,-0.0403,up
JPM,2026-04-14,premarket,5.94,5.486,8.28,False,313.68,311.12,-0.0082,0.0285,0.29,-9699008.0,28.4897,0.006,0.0011,-0.0349,orderly
BAC,2026-04-15,premarket,1.11,1.001,10.89,False,53.35,54.32,0.0182,0.0267,0.68,1439245.0,21.1689,-0.0221,-0.0265,-0.0823,up
MS,2026-04-15,premarket,3.43,3.056,12.24,False,183.34,191.62,0.0452,0.029,1.55,-512179.0,36.3823,-0.003,-0.0237,0.0152,up
NFLX,2026-04-16,postmarket,0.7,0.815,-14.11,False,107.79,97.31,-0.0972,0.0624,1.56,-26228168.0,21.1505,-0.05,-0.054,-0.0787,overreaction
PEP,2026-04-16,premarket,1.61,1.545,4.21,False,154.85,158.38,0.0228,0.0369,0.62,148182.0,44.4561,-0.0169,0.0007,-0.0585,up
SCHW,2026-04-16,premarket,1.43,1.38,3.62,False,100.27,92.62,-0.0763,0.0296,2.58,-2978879.0,59.1062,-0.0399,-0.0106,-0.0188,overreaction
COF,2026-04-21,postmarket,4.42,4.614,-4.2,False,202.5,199.43,-0.0152,0.0443,0.34,408769.0,39.2829,-0.0431,-0.0302,-0.064,orderly
GE,2026-04-21,premarket,1.86,1.608,15.67,False,303.6,286.73,-0.0556,0.0438,1.27,-3571543.0,55.5431,0.0086,-0.0002,0.0469,overreaction
HAL,2026-04-21,premarket,0.55,0.491,12.02,False,36.68,38.15,0.0401,0.044,0.91,814933.0,59.473,0.0697,0.0936,0.1088,up
IBKR,2026-04-21,postmarket,0.6,0.615,-2.44,False,79.62,78.11,-0.019,0.0467,0.41,-337773.0,28.3706,-0.0136,0.1143,0.0732,orderly
UNH,2026-04-21,premarket,7.23,6.475,11.66,False,323.48,346.01,0.0696,0.0505,1.38,25059937.0,6.6133,0.06,0.0516,0.1078,up
BA,2026-04-22,premarket,-0.2,-0.946,78.86,False,219.16,231.28,0.0553,0.04,1.38,23385556.0,62.1353,-0.031,-0.0058,-0.0505,up
BSX,2026-04-22,premarket,0.8,0.795,0.63,False,59.52,64.87,0.0899,0.0596,1.51,262890.0,40.703,-0.119,-0.1367,-0.119,up
GEV,2026-04-22,premarket,1.98,1.787,10.8,False,991.3,1127.56,0.1375,0.0507,2.71,-3552059.0,57.1729,-0.0572,-0.0076,-0.0743,up
IBM,2026-04-22,postmarket,1.91,1.813,5.35,False,251.86,231.08,-0.0825,0.0565,1.46,-3538539.0,45.9758,-0.0004,0.001,0.0985,overreaction
KMI,2026-04-22,postmarket,0.48,0.384,25.0,False,31.81,31.73,-0.0025,0.0241,0.1,-2106571.0,52.7539,0.0359,-0.0066,0.0649,orderly
LRCX,2026-04-22,postmarket,1.47,1.359,8.17,False,265.55,258.56,-0.0263,0.0598,0.44,-3283749.0,76.8243,-0.0027,0.1081,0.181,orderly
NOW,2026-04-22,postmarket,0.49,0.953,-48.58,False,103.07,84.78,-0.1775,0.0952,1.86,-12542376.0,69.1882,0.0416,0.1039,0.2046,capitulation
T,2026-04-22,premarket,0.57,0.549,3.83,False,25.88,25.98,0.0039,0.0439,0.09,-675413.0,55.8172,-0.0089,-0.0158,-0.0246,up
TSLA,2026-04-22,postmarket,0.18,0.363,-50.41,False,387.51,373.72,-0.0356,0.045,0.79,-38372415.0,6.6278,0.0212,0.1019,0.1399,miss
TXN,2026-04-22,postmarket,1.68,1.372,22.45,False,236.31,282.23,0.1943,0.0748,2.6,-7197640.0,58.409,-0.0041,0.0107,0.0956,up
AXP,2026-04-23,premarket,4.28,4.033,6.12,False,332.9,318.55,-0.0431,0.0324,1.33,-2759472.0,42.2447,0.0141,0.0004,-0.0213,overreaction
BX,2026-04-23,premarket,1.36,1.346,1.04,False,129.73,122.33,-0.057,0.0356,1.6,-1269916.0,47.3403,0.0266,0.0,-0.0312,overreaction
CMCSA,2026-04-23,premarket,0.79,0.725,8.97,False,29.37,31.64,0.0773,0.0491,1.57,2137267.0,43.1277,-0.1454,-0.1707,-0.2034,up
DOW,2026-04-23,premarket,-0.14,-0.319,56.11,False,38.81,38.53,-0.0072,0.05,0.14,-25378.0,45.8172,0.0509,-0.0314,-0.0654,orderly
FCX,2026-04-23,premarket,0.57,0.467,22.06,False,70.36,61.48,-0.1262,0.0402,3.14,-1975417.0,52.9392,-0.0602,-0.0142,0.0083,overreaction
INTC,2026-04-23,postmarket,0.17,0.014,1114.29,False,66.78,82.54,0.236,0.0875,2.7,33907993.5,90.207,0.2069,0.5134,0.4965,up
NEE,2026-04-23,premarket,1.09,0.976,11.68,False,90.0,96.25,0.0694,0.0253,2.75,-3930947.0,39.5046,0.0169,-0.0304,-0.08,up
NEM,2026-04-23,postmarket,2.9,2.066,40.37,False,111.06,120.7,0.0868,0.0482,1.8,-1579724.0,61.3494,-0.1001,-0.0347,-0.0753,up
PG,2026-04-24,premarket,1.59,1.563,1.73,False,145.71,148.18,0.017,0.0276,0.61,1250357.0,43.867,-0.0062,-0.0119,-0.0352,up
SLB,2026-04-24,premarket,0.52,0.513,1.36,False,54.74,56.15,0.0258,0.0299,0.86,4101445.0,65.3194,0.0137,-0.0513,0.0326,up
BKNG,2026-04-28,postmarket,1.14,1.104,3.26,False,173.38,173.98,0.0035,0.0518,0.07,2319619.0,55.0249,-0.0325,-0.1089,-0.0376,up
CSGP,2026-04-28,postmarket,0.15,0.177,-15.25,False,35.96,34.14,-0.0506,0.1212,0.42,-292999.0,52.1367,-0.0021,-0.0636,-0.0568,orderly
EIX,2026-04-28,postmarket,1.42,1.32,7.58,False,67.94,67.94,0.0,0.0468,0.0,-99643.0,46.5345,0.0127,0.0394,0.0294,up
GLW,2026-04-28,premarket,0.7,0.696,0.57,False,168.01,153.05,-0.089,0.0935,0.95,-3090419.0,76.7792,0.0591,0.2953,0.1955,orderly
GM,2026-04-28,premarket,3.7,2.609,41.82,False,77.96,78.95,0.0127,0.0656,0.19,31741.0,54.5363,-0.0355,-0.0318,0.0684,up
HOOD,2026-04-28,postmarket,0.38,0.396,-4.04,False,82.07,71.2,-0.1324,0.0791,1.67,-30115014.0,27.0836,0.1103,0.0779,0.3244,overreaction
KO,2026-04-28,premarket,0.86,0.809,6.3,False,75.44,78.35,0.0386,0.0256,1.5,1201451.0,56.3749,0.0017,0.0214,0.0263,up
SBUX,2026-04-28,postmarket,0.5,0.438,14.16,False,97.28,105.5,0.0845,0.0557,1.52,3722516.0,19.6326,0.0089,0.0043,-0.0601,up
ABBV,2026-04-29,premarket,2.65,2.616,1.3,False,197.69,203.89,0.0314,0.0405,0.77,159154.0,63.5378,0.0056,0.0226,0.0678,up
AMZN,2026-04-29,postmarket,1.56,1.595,-2.19,False,263.04,265.06,0.0077,0.0642,0.12,-7792766.0,20.2404,0.0231,0.0081,-0.0143,up
APH,2026-04-29,premarket,1.06,0.95,11.58,False,143.72,148.38,0.0324,0.0955,0.34,1672.0,67.5978,-0.0668,-0.16,0.0026,up
CMG,2026-04-29,postmarket,0.24,0.243,-1.23,False,32.99,33.99,0.0303,0.0882,0.34,-334257.0,41.6444,-0.0212,-0.0559,-0.1012,up
CVNA,2026-04-29,postmarket,0.34,1.424,-76.12,False,79.32,79.16,-0.002,0.107,0.02,8311026.0,28.9848,0.0106,-0.1217,-0.1031,miss
F,2026-04-29,postmarket,0.66,0.199,231.66,False,12.24,12.08,-0.0131,0.0542,0.24,543818.0,30.9733,0.0083,0.1987,0.3767,orderly
GOOGL,2026-04-29,postmarket,5.11,2.636,93.85,False,349.94,384.8,0.0996,0.0467,2.14,51875141.0,30.6208,0.0343,0.0423,-0.0219,up
KLAC,2026-04-29,postmarket,0.94,9.162,-89.74,False,1816.21,1750.35,-0.0363,0.0936,0.39,2514275.0,62.8283,0.0074,0.0815,0.1084,miss
META,2026-04-29,postmarket,7.31,6.713,8.89,False,669.12,611.91,-0.0855,0.0647,1.32,-97815046.0,35.8666,0.008,0.0107,-0.0187,overreaction
MSFT,2026-04-29,postmarket,4.27,4.068,4.97,False,424.46,407.78,-0.0393,0.055,0.71,-109016057.0,45.8864,0.0319,0.004,0.1293,orderly
QCOM,2026-04-29,postmarket,1.95,2.568,-24.07,False,156.0,179.58,0.1512,0.0689,2.19,22930731.0,62.943,0.1279,0.1142,0.2751,up
AAPL,2026-04-30,postmarket,2.01,1.916,4.91,False,271.35,280.14,0.0324,0.032,1.01,33945321.0,32.689,0.047,0.0717,0.1252,up
BMY,2026-04-30,premarket,1.58,1.441,9.65,False,57.59,60.59,0.0521,0.0408,1.28,246220.0,36.0054,-0.0716,-0.063,-0.0931,up
CAT,2026-04-30,premarket,5.54,4.55,21.76,False,810.05,890.11,0.0988,0.046,2.15,5249791.0,55.8955,0.0063,0.0338,-0.0278,up
COP,2026-04-30,premarket,1.89,1.727,9.44,False,128.25,125.78,-0.0193,0.0289,0.67,207934.0,61.7397,-0.0867,-0.0541,-0.0811,orderly
FSLR,2026-04-30,postmarket,3.22,2.873,12.08,False,201.89,211.71,0.0486,0.0688,0.71,-9489006.0,21.4475,0.0389,0.1023,0.469,up
LLY,2026-04-30,premarket,8.55,7.062,21.07,False,851.21,934.6,0.098,0.0531,1.84,28948394.0,45.1385,0.0432,0.0771,0.1579,up
MA,2026-04-30,premarket,4.6,4.399,4.57,False,525.23,502.92,-0.0425,0.0283,1.5,-2359430.0,41.9826,-0.0039,-0.0258,-0.0153,overreaction
MO,2026-04-30,premarket,1.32,1.244,6.11,False,68.2,72.65,0.0652,0.03,2.18,594513.0,52.4825,-0.0497,-0.0033,-0.0551,up
MRK,2026-04-30,premarket,-1.28,-1.514,15.46,False,110.95,109.18,-0.016,0.0386,0.41,-1070421.0,50.5539,0.0286,0.0387,0.0549,orderly
CVX,2026-05-01,premarket,1.41,0.915,54.1,False,193.31,190.63,-0.0139,0.0238,0.58,-1676426.0,67.4707,-0.0473,0.0025,-0.0162,orderly
MRNA,2026-05-01,premarket,-1.18,-3.02,60.93,False,45.94,45.37,-0.0124,0.0691,0.18,1564805.0,44.0961,0.1979,0.0809,0.006,orderly
ON,2026-05-04,postmarket,0.64,0.612,4.58,False,102.04,102.67,0.0062,0.1022,0.06,-3252675.0,51.462,0.014,0.0326,0.2839,up
PLTR,2026-05-04,postmarket,0.25,0.286,-12.59,False,146.03,135.91,-0.0693,0.082,0.84,-35220787.0,27.6395,0.0007,-0.0048,0.0426,orderly
AEP,2026-05-05,premarket,1.64,1.553,5.6,False,134.66,137.04,0.0177,0.0336,0.53,34682.0,56.456,-0.0372,-0.0593,-0.0675,up
AMD,2026-05-05,postmarket,1.11,1.298,-14.48,False,355.26,421.39,0.1861,0.0738,2.52,94775947.0,71.0388,0.0572,0.0622,0.1068,up
ANET,2026-05-05,postmarket,0.8,0.808,-0.99,False,170.22,147.06,-0.1361,0.08,1.7,-4289029.0,41.0207,-0.0433,-0.0447,0.049,overreaction
DVN,2026-05-05,postmarket,1.04,1.003,3.69,False,50.99,46.6,-0.0861,0.0378,2.27,-1737628.0,52.0364,0.0064,0.0399,-0.0498,overreaction
OXY,2026-05-05,postmarket,1.06,0.623,70.14,False,59.34,55.12,-0.0711,0.0396,1.79,-2482010.0,58.3027,0.0192,0.068,0.0328,overreaction
PFE,2026-05-05,premarket,0.75,0.71,5.63,False,26.3,26.45,0.0057,0.037,0.15,-300278.0,26.5335,-0.0219,-0.0299,-0.0287,up
PYPL,2026-05-05,premarket,1.34,1.266,5.85,False,50.39,46.49,-0.0774,0.0789,0.98,1282300.0,30.0028,-0.0226,-0.0572,-0.0804,orderly
SMCI,2026-05-05,postmarket,0.68,0.626,8.63,False,27.83,34.66,0.2454,0.1231,1.99,19554911.0,56.5958,-0.0767,-0.0346,0.2014,up
APA,2026-05-06,postmarket,1.38,1.006,37.18,False,38.3,36.24,-0.0538,0.0483,1.11,357356.0,59.4581,0.024,0.0579,0.0392,overreaction
APP,2026-05-06,postmarket,3.56,3.396,4.83,False,468.83,498.87,0.0641,0.1015,0.63,1119543.0,35.8445,-0.0275,-0.026,0.1299,up
COHR,2026-05-06,postmarket,1.21,1.407,-14.0,False,344.67,319.19,-0.0739,0.0993,0.74,219708.0,68.4874,0.2686,0.1842,0.2592,orderly
CVS,2026-05-06,premarket,2.57,2.208,16.39,False,80.69,86.86,0.0765,0.0493,1.55,4505082.0,17.9334,0.1295,0.0739,0.1044,up
DASH,2026-05-06,postmarket,0.42,0.375,12.0,False,167.97,171.35,0.0201,0.0931,0.22,-4000439.0,46.5591,-0.103,-0.0705,-0.1101,up
DIS,2026-05-06,premarket,1.57,1.485,5.72,False,100.48,108.06,0.0754,0.0565,1.34,1717922.0,34.6455,-0.0292,-0.0368,-0.0773,up
FTNT,2026-05-06,postmarket,0.73,0.614,18.89,False,89.95,107.97,0.2003,0.0873,2.29,3872598.0,31.7749,0.1286,0.199,0.3248,up
UBER,2026-05-06,premarket,0.72,0.702,2.56,False,72.95,79.17,0.0853,0.0617,1.38,6607657.0,35.1035,-0.0565,-0.0577,-0.1069,up
ABNB,2026-05-07,postmarket,0.26,0.307,-15.31,False,140.46,141.49,0.0073,0.0579,0.13,253988.0,41.6982,-0.0611,-0.0646,-0.0717,up
AKAM,2026-05-07,postmarket,0.91,1.609,-43.44,False,116.69,147.71,0.2658,0.112,2.37,-642018.0,54.8406,0.0215,-0.0032,-0.067,up
BDX,2026-05-07,premarket,2.9,2.767,4.81,False,144.76,153.26,0.0587,0.0512,1.15,155050.0,32.0895,-0.0574,-0.0457,-0.0213,up
COIN,2026-05-07,postmarket,-0.17,0.363,-146.83,True,192.96,201.16,0.0425,0.0631,0.67,10309523.0,44.8241,-0.0285,-0.0804,-0.227,up
DDOG,2026-05-07,premarket,0.17,0.504,-66.27,False,143.71,188.73,0.3133,0.1105,2.84,606695.0,60.4601,0.0748,0.1553,0.2276,up
MCD,2026-05-07,premarket,2.83,2.742,3.21,False,284.1,283.7,-0.0014,0.0291,0.05,-3912622.0,46.6934,-0.0308,0.0017,-0.0209,orderly
MCHP,2026-05-07,postmarket,0.44,0.504,-12.7,False,101.58,99.09,-0.0245,0.0771,0.32,-93351.0,57.6664,-0.0529,-0.0571,-0.0769,orderly
MNST,2026-05-07,postmarket,0.58,0.532,9.02,False,75.97,86.29,0.1358,0.0545,2.49,727158.0,27.7162,0.0093,0.0058,0.0447,up
CEG,2026-05-11,premarket,2.74,2.563,6.91,False,303.63,299.69,-0.013,0.065,0.2,-1120718.0,56.6661,-0.1258,0.0063,-0.1915,orderly
CSCO,2026-05-13,postmarket,0.9,1.04,-13.46,False,101.87,115.53,0.1341,0.076,1.76,15237626.0,64.4357,0.0231,0.0423,0.0402,up
AMAT,2026-05-14,postmarket,2.86,2.684,6.56,False,440.56,436.62,-0.0089,0.0686,0.13,1209128.0,68.2143,-0.0102,0.0494,0.3014,orderly
HD,2026-05-19,premarket,3.43,3.397,0.97,False,299.81,302.44,0.0088,0.0415,0.21,1668327.0,62.2128,0.051,0.0348,0.1053,up
ADI,2026-05-20,premarket,3.09,2.893,6.81,False,414.31,398.05,-0.0392,0.0632,0.62,6788524.0,68.0353,0.0527,0.0772,0.1192,orderly
INTU,2026-05-20,postmarket,11.43,12.477,-8.39,False,383.93,307.07,-0.2002,0.0747,2.68,-8077935.0,65.5172,0.0797,-0.0336,-0.1596,overreaction
NVDA,2026-05-20,postmarket,1.87,1.768,5.77,False,223.47,219.51,-0.0177,0.05,0.35,-187949937.0,34.1582,-0.0381,-0.0656,-0.0887,orderly
TGT,2026-05-20,premarket,1.71,1.408,21.45,False,127.24,122.33,-0.0386,0.0664,0.58,-1431362.0,27.833,0.0517,0.0124,0.0605,orderly
CPRT,2026-05-21,postmarket,0.43,0.41,4.88,False,34.4,33.79,-0.0177,0.0927,0.19,-31699.0,36.1081,-0.0435,-0.0867,-0.1003,orderly
CRM,2026-05-27,postmarket,3.05,3.121,-2.27,False,177.51,176.17,-0.0075,0.0749,0.1,-3196748.0,55.3895,0.0714,-0.0552,-0.1035,orderly
HPQ,2026-05-27,postmarket,0.86,0.716,20.11,False,25.49,25.01,-0.0188,0.0775,0.24,246471.0,57.4084,0.0516,-0.0132,-0.0948,orderly
MRVL,2026-05-27,postmarket,0.59,0.803,-26.53,False,198.7,204.83,0.0309,0.1093,0.28,18865052.0,63.3069,0.5448,0.3705,0.356,up
COST,2026-05-28,postmarket,4.93,4.915,0.31,False,995.2,956.32,-0.0391,0.0248,1.57,-10521783.0,40.873,0.0163,0.0272,-0.0218,overreaction
DELL,2026-05-28,postmarket,4.63,3.035,52.55,False,317.05,420.91,0.3276,0.0873,3.75,104142145.0,86.5072,-0.063,-0.0602,0.0251,up
HPE,2026-06-01,postmarket,0.67,0.54,24.07,False,47.0,56.15,0.1947,0.1975,0.99,12360995.0,56.1148,-0.1403,-0.1384,-0.2657,up
PANW,2026-06-02,postmarket,0.32,0.807,-60.35,False,297.18,280.43,-0.0564,0.1121,0.5,-5366179.0,59.9375,-0.0614,0.0061,0.2749,miss
AVGO,2026-06-03,postmarket,2.17,2.396,-9.43,False,479.23,418.91,-0.1259,0.0745,1.69,-9230788.0,43.25,-0.0796,-0.018,-0.1149,overreaction
CRWD,2026-06-03,postmarket,0.04,1.069,-96.26,False,186.9,179.78,-0.0381,0.0758,0.5,-6172057.0,52.381,-0.0384,-0.0476,0.0825,miss
MDT,2026-06-03,premarket,1.55,1.541,0.58,False,73.75,77.95,0.0569,0.0446,1.28,-2020979.0,66.7705,0.0295,0.0024,0.0656,up
